     NODOS    D.PRESCRITOS    F.PRESCRITAS
        25               9              15
    PUNTOS     COORDENADAS
         1      0.0000000000000      0.0000000000000
         2      0.2500000000000      0.0000000000000
         3      0.5000000000000      0.0000000000000
         4      0.7500000000000      0.0000000000000
         5      1.0000000000000      0.0000000000000
         6      0.0000000000000      0.2500000000000
         7      0.2500000000000      0.2500000000000
         8      0.5000000000000      0.2500000000000
         9      0.7500000000000      0.2500000000000
        10      1.0000000000000      0.2500000000000
        11      0.0000000000000      0.5000000000000
        12      0.2500000000000      0.5000000000000
        13      0.5000000000000      0.5000000000000
        14      0.7500000000000      0.5000000000000
        15      1.0000000000000      0.5000000000000
        16      0.0000000000000      0.7500000000000
        17      0.2500000000000      0.7500000000000
        18      0.5000000000000      0.7500000000000
        19      0.7500000000000      0.7500000000000
        20      1.0000000000000      0.7500000000000
        21      0.0000000000000      1.0000000000000
        22      0.2500000000000      1.0000000000000
        23      0.5000000000000      1.0000000000000
        24      0.7500000000000      1.0000000000000
        25      1.0000000000000      1.0000000000000
DESPLAZAMIENTO PRESCRITO      
    1     1     1      0.0000000000000     -0.0000000000000
    2     0     1      0.0002500000000     -0.0000000000000
    3     0     1      0.0005000000000     -0.0000000000000
    4     0     1      0.0007500000000     -0.0000000000000
    5     0     1      0.0010000000000     -0.0000000000000
    6     1     0      0.0000000000000     -0.0000750000000
   11     1     0      0.0000000000000     -0.0001500000000
   16     1     0      0.0000000000000     -0.0002250000000
   21     1     0      0.0000000000000     -0.0003000000000
FUERZAS PRESCRITAS            
    2       0.0000000000000e+00       0.0000000000000e+00
    3       0.0000000000000e+00       0.0000000000000e+00
    4       0.0000000000000e+00       0.0000000000000e+00
    5       7.0710678118655e-01       0.0000000000000e+00
    6      -1.0000000000000e+00       0.0000000000000e+00
   10       1.0000000000000e+00       0.0000000000000e+00
   11      -1.0000000000000e+00       0.0000000000000e+00
   15       1.0000000000000e+00       0.0000000000000e+00
   16      -1.0000000000000e+00       0.0000000000000e+00
   20       1.0000000000000e+00       0.0000000000000e+00
   21      -7.0710678118655e-01       0.0000000000000e+00
   22       0.0000000000000e+00       0.0000000000000e+00
   23       0.0000000000000e+00       0.0000000000000e+00
   24       0.0000000000000e+00       0.0000000000000e+00
   25       7.0710678118655e-01       0.0000000000000e+00
NORMALES                      
   16
    1     -0.7071067811865     -0.7071067811865
    2     -0.0000000000000     -1.0000000000000
    3     -0.0000000000000     -1.0000000000000
    4     -0.0000000000000     -1.0000000000000
    5      0.7071067811865     -0.7071067811865
    6     -1.0000000000000     -0.0000000000000
   10      1.0000000000000     -0.0000000000000
   11     -1.0000000000000     -0.0000000000000
   15      1.0000000000000     -0.0000000000000
   16     -1.0000000000000     -0.0000000000000
   20      1.0000000000000     -0.0000000000000
   21     -0.7071067811865      0.7071067811865
   22     -0.0000000000000      1.0000000000000
   23     -0.0000000000000      1.0000000000000
   24     -0.0000000000000      1.0000000000000
   25      0.7071067811865      0.7071067811865
END
